"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0002687","positive regulation of leukocyte migration",140,-0.608471389016813,-1.77643107897408,4.35690423959681e-06,0.00175683988592681,0.00160768587365457,4184,"tags=36%, list=17%, signal=30%","VEGFA/TNFSF18/XCL1/GAS6/TRPV4/CCL24/MMP14/ZP3/JAM3/NEDD9/CSF1R/LYVE1/PTAFR/TNFSF14/CSF1/TNF/LBP/ITGA2B/THBS1/TREM2/THY1/BDKRB1/TACR1/NCKAP1L/IL34/PGF/IL6/MSTN/S100A7/CCL20/PDGFD/CCR7/VEGFC/FPR2/CCL7/AIF1/SPN/CCL4/ICAM1/PLA2G7/CCL8/PLVAP/TNFRSF18/CMKLR1/CCL3/CXCL8/CCL5/ITGA4/RARRES2/RAC2/CXCL12"
"GO:0071674","mononuclear cell migration",182,-0.575948744304677,-1.70921831984379,4.36090706465081e-06,0.00175683988592681,0.00160768587365457,4207,"tags=36%, list=17%, signal=30%","DUSP1/ITGB7/XCL1/GAS6/TRPV4/HSD3B7/CCL24/SLIT2/JAM3/ARTN/NEDD9/ECM1/CSF1R/CCL3L1/CCL3L3/TNFSF14/CSF1/TNF/ZAP70/THBS1/CCL2/SPNS2/CCL18/GPR183/IL34/CCL26/CCN3/PECAM1/ITGAL/FLT1/IL6/MSTN/S100A7/CCL11/TNFSF11/CCL20/PDGFD/CCR7/NLRP12/CALCA/CYP7B1/CRTAM/GREM1/FPR2/CCL7/AIF1/CTSG/CD200/SPN/SLAMF8/CCL4/ICAM1/PLA2G7/CCL8/ALOX5/CMKLR1/CCL3/AIRE/ARHGEF5/CCL5/BMP5/ITGA4/RARRES2/PIK3CG/CXCL12"
"GO:0071216","cellular response to biotic stimulus",232,-0.566171790061144,-1.70525404336145,1.20101646024357e-06,0.00175683988592681,0.00160768587365457,3101,"tags=25%, list=13%, signal=22%","SPON2/IL1B/IRGM/GBP3/PLSCR4/LILRB2/SCIMP/PPBP/PTAFR/PDE4B/TNF/CD6/LBP/LY96/CARD8/CCL2/TREM2/KMO/CXCL5/TNIP3/CDA/MEF2C/PF4V1/CD80/CSF3/GBP2/NR1H4/IL6/IRAK3/CD68/HCK/GBP5/PDCD1LG2/CD86/TLR2/NUGGC/CTSG/TXNIP/MRC1/IL36B/BTK/TNFRSF1B/CD180/IL36RN/EDNRB/PF4/MMP3/CAMP/ANKRD1/CXCL6/CXCL8/CSF2/OPRK1/SYK/IGFBPL1/MMP8/PTPN22/IL24"
"GO:0042098","T cell proliferation",194,-0.571089642024529,-1.70184897645322,4.20361189838925e-06,0.00175683988592681,0.00160768587365457,6170,"tags=47%, list=26%, signal=35%","LILRB1/CEBPB/DOCK8/HLA-G/BMP4/IGFBP2/TNFRSF21/LRRC32/LGALS3/BID/IL1A/HLA-E/ARG2/TNFRSF14/PELI1/BTN3A1/FKBP1B/HAVCR2/TNFSF13B/CD46/VTCN1/SDC4/ALKBH5/CTLA4/TNFSF8/CCR2/IL10/SASH3/VSIG4/TMIGD2/PLA2G2E/CD1D/GJA1/TNFSF9/TNFSF18/PRNP/XCL1/TNFRSF4/ZP3/CD55/SLC11A1/CD274/MIR181C/IL20RB/SHH/IL18/IL1B/IL27/CD209/LILRB2/TNFSF14/HLA-DPA1/RASGRP1/BCL6/P2RX7/CD6/ZAP70/HLA-DPB1/PTPRC/IL4I1/MAD1L1/RASAL3/NCKAP1L/PLA2G2D/CD80/TNFRSF9/PLA2G5/IL6/EBI3/HHLA2/LGALS9C/GPNMB/PDCD1LG2/CD86/VCAM1/IGF2/CARD11/CRTAM/PLA2G2A/AIF1/SPN/TNFRSF1B/CD28/TSPAN32/PLA2G2F/CCL5/SYK/IDO1/RAC2/PIK3CG/SPTA1"
"GO:0032944","regulation of mononuclear cell proliferation",218,-0.560069560517089,-1.68484735549664,4.36478675256521e-06,0.00175683988592681,0.00160768587365457,6034,"tags=44%, list=25%, signal=34%","HLA-G/BMP4/IGFBP2/TNFRSF21/LRRC32/LGALS3/BID/IL1A/HLA-E/ARG2/TNFRSF14/PELI1/HAVCR2/TNFSF13B/CD46/VTCN1/SDC4/CTLA4/TNFSF8/CCR2/CRP/IL10/FCGR2B/SASH3/VSIG4/TMIGD2/PLA2G2E/CD1D/TICAM1/TNFSF9/TNFSF18/ST6GAL1/PRNP/XCL1/TNFRSF4/ZP3/CD55/CD274/MZB1/MIR181C/CD300A/CD22/IL20RB/SHH/IL18/IL1B/IL27/CD209/LILRB2/HLA-DPA1/CSF1/BCL6/CD6/ZAP70/HLA-DPB1/PTPRC/IL13/FCRL3/IL4I1/PRLR/MPL/MAD1L1/TACR1/MEF2C/RASAL3/GPR183/NCKAP1L/PLA2G2D/CD80/TNFRSF9/PLA2G5/IL6/EBI3/HHLA2/LGALS9C/GPNMB/PDCD1LG2/CD86/VCAM1/IGF2/CARD11/CRTAM/PLA2G2A/AIF1/SPN/GAL/BTK/TNFRSF1B/CD28/TSPAN32/PLA2G2F/CCL5/SYK/IDO1/RAC2/SPTA1/PTPN22"
"GO:0070663","regulation of leukocyte proliferation",242,-0.556421582793633,-1.68061815946356,1.72700115207735e-06,0.00175683988592681,0.00160768587365457,6044,"tags=44%, list=25%, signal=34%","OCSTAMP/HLA-G/BMP4/IGFBP2/TNFRSF21/LRRC32/LGALS3/BID/IL1A/HLA-E/ARG2/TNFRSF14/PELI1/NMB/HAVCR2/TNFSF13B/CD46/VTCN1/SDC4/CTLA4/TNFSF8/CCR2/CRP/IL10/FCGR2B/SASH3/VSIG4/TMIGD2/PLA2G2E/CD1D/TICAM1/TNFSF9/TNFSF18/ST6GAL1/PRNP/XCL1/TNFRSF4/ZP3/CD55/CD274/MZB1/MIR181C/CD300A/CD22/CSF1R/IL20RB/SHH/IL18/IL1B/KIT/IL27/CD209/LILRB2/HLA-DPA1/CSF1/BCL6/CD6/IL33/ZAP70/HLA-DPB1/PTPRC/IL13/FCRL3/IL4I1/PRLR/MPL/MAD1L1/TACR1/MEF2C/RASAL3/GPR183/NCKAP1L/PLA2G2D/CD80/IL34/TNFRSF9/PLA2G5/IL6/EBI3/HHLA2/LGALS9C/GPNMB/PDCD1LG2/CD86/VCAM1/IGF2/CARD11/CRTAM/GREM1/CSF2RB/PLA2G2A/BST2/AIF1/SPN/GAL/BTK/TNFRSF1B/CD28/CCL8/TSPAN32/PLA2G2F/CSF2/CCL5/SYK/IDO1/RAC2/SPTA1/PTPN22"
"GO:0050670","regulation of lymphocyte proliferation",214,-0.557847690688643,-1.67913114032227,3.78537574759767e-06,0.00175683988592681,0.00160768587365457,6034,"tags=44%, list=25%, signal=33%","HLA-G/BMP4/IGFBP2/TNFRSF21/LRRC32/LGALS3/BID/IL1A/HLA-E/ARG2/TNFRSF14/PELI1/HAVCR2/TNFSF13B/CD46/VTCN1/SDC4/CTLA4/TNFSF8/CCR2/IL10/FCGR2B/SASH3/VSIG4/TMIGD2/PLA2G2E/CD1D/TICAM1/TNFSF9/TNFSF18/PRNP/XCL1/TNFRSF4/ZP3/CD55/CD274/MZB1/MIR181C/CD300A/CD22/IL20RB/SHH/IL18/IL1B/IL27/CD209/LILRB2/HLA-DPA1/BCL6/CD6/ZAP70/HLA-DPB1/PTPRC/IL13/FCRL3/IL4I1/PRLR/MPL/MAD1L1/TACR1/MEF2C/RASAL3/GPR183/NCKAP1L/PLA2G2D/CD80/TNFRSF9/PLA2G5/IL6/EBI3/HHLA2/LGALS9C/GPNMB/PDCD1LG2/CD86/VCAM1/IGF2/CARD11/CRTAM/PLA2G2A/AIF1/SPN/GAL/BTK/TNFRSF1B/CD28/TSPAN32/PLA2G2F/CCL5/SYK/IDO1/RAC2/SPTA1/PTPN22"
"GO:0032496","response to lipopolysaccharide",311,-0.53508952018422,-1.63202804755963,1.19005383535291e-06,0.00175683988592681,0.00160768587365457,4251,"tags=32%, list=18%, signal=27%","ARID5A/LTA/TICAM1/SCARB1/CITED1/ZC3H12A/PCSK1/ZFP36/NOD2/C2/CXCL3/CXCL2/CD55/FOSL2/HPGD/SLC11A1/CD274/SPON2/IL1B/DUSP10/IRGM/GBP3/PLSCR4/FASLG/LILRB2/SCIMP/PPBP/PTAFR/THBD/PDE4B/PCK1/P2RX7/COL6A1/TNF/CD6/PTGER4/LBP/LY96/PTGS2/CARD8/PTGER1/CCL2/TREM2/IL13/S100A8/KMO/CXCL5/BDKRB1/TNIP3/MEF2C/PF4V1/LOXL1/CD80/CSF3/GBP2/MAOB/NR1H4/IL6/CD96/S100A7/IRAK3/KCNJ8/CD68/HCK/GBP5/PDCD1LG2/PTGIR/CCR7/CD86/VCAM1/CSF2RB/TLR2/NUGGC/NOS1/CTSG/FMO1/MRC1/ALPL/IL36B/PTGER2/BTK/TNFRSF1B/IL10RA/CD180/ACP5/IL36RN/EDNRB/PF4/MMP3/CAMP/ANKRD1/PENK/CXCL6/CXCL8/CSF2/OPRK1/IDO1/PTGFR/MMP8/PTPN22/IL24"
"GO:0070371","ERK1 and ERK2 cascade",293,-0.53055110032262,-1.61639593197346,2.59609756160346e-06,0.00175683988592681,0.00160768587365457,4237,"tags=30%, list=18%, signal=25%","BMP2/PSCA/GPER1/SERPINF2/XCL1/GAS6/NOD2/RRAS/EGF/TRPV4/CCL24/PDGFRA/MIR221/FGF21/GBP1/DAB2/PTPRR/ADCYAP1/CSF1R/ACTA2/BMPER/IL1B/DUSP10/CCL3L1/CCL3L3/SCIMP/NDRG4/RASGRP1/SEMA7A/TNF/PTGER4/GCG/NRG1/CCL2/PDE8B/NODAL/TREM2/PTPRC/CCL18/FGG/HAND2/PKHD1/RAMP3/PDGFRB/RPS6KA6/TF/OPRM1/GPR183/CCL26/MT3/PLA2G5/CARD9/MIR138-1/S100A7/MARCO/CCL11/TNFSF11/CCL20/PDGFD/ACKR3/GPNMB/CCR7/NLRP12/CRYBA1/P2RY6/FGF23/FPR2/APELA/CALCR/CCL7/PLA2G2A/ARHGAP8/CCL4/ICAM1/FFAR4/NOX4/APOE/CCL8/CCL3/EMILIN1/CCL5/SYK/EPHA7/FN1/HTR2C/CAVIN3/PTPN22/LMO3/ROS1"
"GO:0030198","extracellular matrix organization",319,-0.529413181009884,-1.61629581132138,3.68822480304716e-06,0.00175683988592681,0.00160768587365457,4266,"tags=37%, list=18%, signal=31%","COL8A1/ADAMTS18/COLQ/BMP2/BCL3/COLGALT2/COL11A1/DPP4/SERPINF2/HMCN1/SERPINH1/TGFBI/GAS6/LAMC1/CHADL/LOXL4/PAPLN/MMP14/PDGFRA/KAZALD1/RXFP1/QSOX1/SULF2/LOXL2/ADAMTS1/COL13A1/MIA/ADAMTS19/ADAMTSL4/MATN3/MMP28/COL4A5/SCX/MATN1/GPM6B/OLFML2B/COL12A1/ADAMTSL3/MATN2/DDR2/TGFB2/FLRT2/EGFL6/NDNF/COL10A1/MMP26/EFEMP2/ADAMTS3/COL1A2/COL6A1/TNF/COL9A2/COL4A6/MMP7/OLFML2A/COL14A1/ADAMTSL1/ADAMTS12/COL7A1/LOXL3/FBLN5/MMP2/COL5A1/MMP19/VIT/GAS2/SPINT1/TMPRSS6/LOXL1/COMP/COL8A2/MELTF/IBSP/IL6/HAS1/HPSE2/COL16A1/MMP23B/NR2E1/EGFLAM/MMP12/MIR483/ADAMTS5/ADAMTS16/COL24A1/ITGA8/LUM/COL15A1/COL2A1/GREM1/ADAMTSL2/COL19A1/CTSG/SMOC1/DMP1/MMP13/PRSS1/TNFRSF1B/WDR72/MMP11/LOX/FAP/COL9A1/MMP3/DPT/FMOD/MFAP4/EMILIN1/COL1A1/COL9A3/GFAP/POSTN/SFRP2/MMP8/SPINK5/MMP20/MMP27/PRSS2"
